Title,Date,State,Total_deaths,full place name,state,latitude,longitude
"Bandits kill Emir of Birnin Gwari’s driver, burn vehicle",5/22/21,Kaduna,1,"Birnin-G, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Over 100 killed in Benue as militia gangs sack four Council Wards in Katsina-Ala LGA,5/22/21,Benue,100,"Katsina (Benue), Benue, Nigeria",Benue,7.190399596,8.129984089
Rivers vigilante allegedly kills 22-year-old painter at PoS centre,5/22/21,Rivers,1,"Oyigbo, Rivers, Nigeria",Rivers,4.810002257,7.010000772
"Hunters, police foil herders attack on church bus in Osun",5/22/21,Osun,0,"Oriade, Osun, Nigeria",Osun,7.629959329,4.179992634
Two Killed As Police Repel Attack On Ebonyi Divisional Headquarters,5/23/21,Ebonyi,2,"Ebonyi, Ebonyi, Nigeria",,,
Gunmen abduct wife Of Oyo APC youth leader,5/23/21,Oyo,0,"IbadanNorth, Oyo, Nigeria",Oyo,7.970016092,3.590002806
"Gunmen abduct father, son in Abuja",5/23/21,Federal Capital Territory,0,"Bwari, Federal Capital Territory, Nigeria",Federal Capital Territory,9.083333149,7.533328002
Police kill four as gunmen burn INEC office in Anambra,5/23/21,Anambra,4,"AwkaNort, Anambra, Nigeria",Anambra,6.210433572,7.06999711
"Gunmen attack Plateau community, kill 8",5/23/21,Plateau,8,"Jos South, Plateau, Nigeria",Plateau,9.929973978,8.890041055
"Gunmen attack Plateau community, kill 8",5/23/21,Plateau,8,"Riyom, Plateau, Nigeria",Plateau,9.929973978,8.890041055
"Gunmen attack Plateau community, kill 6",5/23/21,Plateau,6,"Wase, Plateau, Nigeria",Plateau,9.929973978,8.890041055
Hoodlums set Imo INEC office on fire,5/23/21,Imo,0,"Ahizu-Mb, Imo, Nigeria",Imo,5.492997053,7.026003588
Herdsmen kill five in Taraba community after peace meeting,5/23/21,Taraba,5,"Takum, Taraba, Nigeria",Taraba,7.870409769,9.780012572
Police foiled kidnap attempt in Delta,5/23/21,Delta,0,"Ethiope West, Delta, Nigeria",Delta,5.890427265,5.680004434
Bandits kill 21 vigilantes in Sokoto,5/23/21,Sokoto,21,"Rabah, Sokoto, Nigeria",Sokoto,13.06001548,5.240031289
Gunmen kidnap 2 persons from their Kubwa residence,5/21/21,Federal Capital Territory,0,"Bwari, Federal Capital Territory, Nigeria",Federal Capital Territory,9.083333149,7.533328002
"Gunmen Abduct 4 In Ogun, Demand N150m Ransom",5/20/21,Ogun,0,"IjebuOde, Ogun, Nigeria",Ogun,7.160427265,3.350017455
"Gunmen Abduct 4 In Ogun, Demand N150m Ransom",5/22/21,Ogun,0,"Odeda, Ogun, Nigeria",Ogun,7.160427265,3.350017455
"One dead, police station razed as motorcyclists, police clash in Lagos",5/24/21,Lagos,1,"Alimosho, Lagos, Nigeria",Lagos,6.443261653,3.391531071
"Bandits kill 10, kidnap many in Zamfara communities; 10 bandits killed",5/24/21,Zamfara,20,"Bungudu, Zamfara, Nigeria",Zamfara,12.1704057,6.659996296
"Bandits hit Niger; kidnap 15 people, youths block Kaduna-Suleja-Abuja Highway in protest",5/24/21,Niger,0,"Tafa, Niger, Nigeria",Niger,10.4003587,5.469939737
Tension In Niger As Angry Residents Burn Two Bandits,5/24/21,Niger,2,"Suleja, Niger, Nigeria",Niger,10.4003587,5.469939737
5 Killed In Niger Youths’ Violent Clash,5/24/21,Niger,5,"Chanchaga, Niger, Nigeria",Niger,10.4003587,5.469939737
Five police operatives feared killed in another attack on police facility in Enugu,5/25/21,Enugu,5,"Ezeagu, Enugu, Nigeria",Enugu,6.867034321,7.383362995
"Police Battle Gunmen In Imo, Five Suspects Arrested; stray bullet kills woman",5/25/21,Imo,1,"Owerri Municipal, Imo, Nigeria",Imo,5.492997053,7.026003588
"Police kill two bandits, recover arms in Imo",5/25/21,Imo,2,"Ohaji/Eg, Imo, Nigeria",Imo,5.492997053,7.026003588
"Ebonyi cop shoots colleague, police say it’s accidental discharge",5/25/21,Ebonyi,0,"Abakalik, Ebonyi, Nigeria",,,
Gunmen kidnap IYC president in Rivers,5/25/21,Rivers,0,"Port Harcourt, Rivers, Nigeria",Rivers,4.810002257,7.010000772
"Bandits kill village head, abduct one, rob cattle traders of ₦12m",5/25/21,Sokoto,1,"Sabon Birni, Sokoto, Nigeria",Sokoto,13.06001548,5.240031289
Mob lynches mentally challenged woman over alleged possession of firearms,5/25/21,Lagos,1,"Amuwo Odofin, Lagos, Nigeria",Lagos,6.443261653,3.391531071
"Gunmen kill police officer, burn patrol vehicle in Delta community",5/26/21,Delta,1,"Oshimili North, Delta, Nigeria",Delta,5.890427265,5.680004434
Boko Haram Terrorists Reportedly Abduct Travellers Along Damaturu-Maiduguri Road,5/26/21,Borno,0,"Kaga, Borno, Nigeria",Borno,10.62042279,12.18999467
"Police neutralise 5 bandits, arrest 16 others in Katsina",5/26/21,Katsina,5,"Batsari, Katsina, Nigeria",Katsina,11.5203937,7.320007689
"Pirates kill five-year-old girl, shoot speedboat driver in Bayelsa",5/26/21,Bayelsa,1,"Southern Ijaw, Bayelsa, Nigeria",,,
Mob kills crime suspect in Bayelsa,5/26/21,Bayelsa,1,"Yenegoa, Bayelsa, Nigeria",,,
Four Arrested As Land Grabbers 'Kill' Two in Ogun Community,5/26/21,Ogun,2,"AdoOdo/Ota, Ogun, Nigeria",Ogun,7.160427265,3.350017455
"Outrage As Fulani Herdsmen Massacre 36 Benue Residents, College Students",5/27/21,Benue,36,"Katsina (Benue), Benue, Nigeria",Benue,7.190399596,8.129984089
"Herdsmen kill seven, abduct mother and son in Benue",5/27/21,Benue,7,"GwerWest, Benue, Nigeria",Benue,7.190399596,8.129984089
Hooded gunmen abduct telecoms company manager in Enugu,5/27/21,Enugu,0,"Enugu East, Enugu, Nigeria",Enugu,6.867034321,7.383362995
Suspected herdsmen kill 14 in two Taraba LGs,5/27/21,Taraba,12,"Gassol, Taraba, Nigeria",Taraba,7.870409769,9.780012572
Suspected herdsmen kill 14 in two Taraba LGs,5/27/21,Taraba,2,"Bali, Taraba, Nigeria",Taraba,7.870409769,9.780012572
Rivers: 7 ESN Members Killed As Security Operatives Raid Camp,5/27/21,Rivers,7,"Eleme, Rivers, Nigeria",Rivers,4.810002257,7.010000772
"Three villagers, two bandits shot dead in fresh attack in Kaduna",5/27/21,Kaduna,5,"Giwa, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Bandits kill 10 in Kaduna villages,5/27/21,Kaduna,4,"Igabi, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Bandits kill 10 in Kaduna villages,5/27/21,Kaduna,1,"Chikun, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
"Panic As Bandits Attack Suleja, Kill Three Residents, Abduct 12 Others",5/20/21,Niger,3,"Suleja, Niger, Nigeria",Niger,10.4003587,5.469939737
20 killed in Niger Bandits attack,5/28/21,Niger,10,"Wushishi, Niger, Nigeria",Niger,10.4003587,5.469939737
20 killed in Niger Bandits attack,5/28/21,Niger,10,"Lavun, Niger, Nigeria",Niger,10.4003587,5.469939737
One feared dead in Ilorin cult clash,5/28/21,Kwara,1,"Ilorin East, Kwara, Nigeria",Kwara,8.490010192,4.549995889
5 killed as gunmen attack police station in Delta,5/28/21,Delta,5,"Ukwuani, Delta, Nigeria",Delta,5.890427265,5.680004434
"Troops Eliminate 10 Boko Haram Terrorists, Repel Attack On Rann",5/28/21,Borno,10,"Kala/Balge, Borno, Nigeria",Borno,10.62042279,12.18999467
Tension As Youths Kill Nigerian Senator’s Brother Over Land Tussle,5/28/21,Delta,1,"Bomadi, Delta, Nigeria",Delta,5.890427265,5.680004434
Panic In Anambra As Unknown Gunmen Kill 5 Soldiers,5/28/21,Anambra,5,"Ihiala, Anambra, Nigeria",Anambra,6.210433572,7.06999711
Raid in Niger leaves eight dead: officials,5/28/21,Diffa,11,"Diffa, Diffa, Nigeria",,,
Bandits kidnap secondary school principal in Katsina,5/28/21,Katsina,0,"Batsari, Katsina, Nigeria",Katsina,11.5203937,7.320007689
Many feared kidnapped on Kaduna-Abuja highway,5/28/21,Kaduna,0,"Kachia, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
"Police Kill Suspected Armed Robber, Arrest Cultist In Nasarawa",5/28/21,Nassarawa,1,"Keana, Nassarawa, Nigeria",Nassarawa,8.490423603,8.5200378
"Police repel attack on Izombe division, kill 4",5/29/21,Imo,4,"Oguta, Imo, Nigeria",Imo,5.492997053,7.026003588
Former adviser to Goodluck Jonathan reportedly shot dead in Owerri,5/29/21,Imo,1,"Owerri Municipal, Imo, Nigeria",Imo,5.492997053,7.026003588
"Hoodlums raze police station, courts in Imo",5/29/21,Imo,0,"Njaba, Imo, Nigeria",Imo,5.492997053,7.026003588
"Gunmen Kidnap Nasarawa Assembly Member, Demand N100m",5/29/21,Kaduna,0,"Sanga, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
"Two policemen, eight IPOB members died in Umuahia SCID attack",5/29/21,Abia,10,"Umuahia South, Abia, Nigeria",Abia,5.532003041,7.486002487
"Lagos APC Primaries: Five killed as violence, selective voting mar primary elections",5/29/21,Lagos,5,"Surulere, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Gunmen kill businessman in Ibadan,5/29/21,Oyo,1,"IbadanNorth, Oyo, Nigeria",Oyo,7.970016092,3.590002806
Gunmen kill Imo Immigration senior officer,5/29/21,Imo,1,"Owerri Municipal, Imo, Nigeria",Imo,5.492997053,7.026003588
"Communal clash: 1 dies, 50 houses burnt as Gombe govt calls for calm",5/29/21,Gombe,1,"Shomgom, Gombe, Nigeria",Gombe,10.29044293,11.16995357
"Gunmen attack Nasarawa Tiv leader’s village, kill pregnant woman",5/29/21,Nassarawa,1,"Keana, Nassarawa, Nigeria",Nassarawa,8.490423603,8.5200378
Gunmen abduct Taraba varsity lecturer,5/30/21,Taraba,0,"Jalingo, Taraba, Nigeria",Taraba,7.870409769,9.780012572
Police shoot 10 killers of Gulak dead in gun-battle,5/30/21,Imo,10,"Aboh-Mba, Imo, Nigeria",Imo,5.492997053,7.026003588
Gunmen kill ex-Enugu judge,5/30/21,Enugu,1,"Enugu East, Enugu, Nigeria",Enugu,6.867034321,7.383362995
"Again, Bandits Kidnap 208 From Niger School, Kill 2",5/30/21,Niger,2,"Rafi, Niger, Nigeria",Niger,10.4003587,5.469939737
Death toll of Ebonyi herdsmen attack hits 52,5/30/21,Ebonyi,52,"Ebonyi, Ebonyi, Nigeria",,,
"Gunmen disguised as NSCDC operatives kill two, injure others in Rivers",5/30/21,Rivers,2,"Asari-To, Rivers, Nigeria",Rivers,4.810002257,7.010000772
Robbers invade Ibadan community with POS machine,5/30/21,Oyo,0,"IbadanNorth, Oyo, Nigeria",Oyo,7.970016092,3.590002806
Herdsmen kill nine in Enugu community,5/30/21,Enugu,9,"Isi-Uzo, Enugu, Nigeria",Enugu,6.867034321,7.383362995
Suspected kidnappers abduct US returnee in Kwara,5/27/21,Kwara,0,"Asa, Kwara, Nigeria",Kwara,8.490010192,4.549995889
Shell facilities set ablaze by gunmen in Imo,5/27/21,Imo,0,"Ohaji/Eg, Imo, Nigeria",Imo,5.492997053,7.026003588
"Again, gunmen burn Imo police station",5/31/21,Imo,0,"Isu, Imo, Nigeria",Imo,5.492997053,7.026003588
"Bandits Kill Police Officer, 15 Others In Niger Community; 5 Bandits Killed by Vigilantes",5/31/21,Niger,21,"Mariga, Niger, Nigeria",Niger,10.4003587,5.469939737
Gunmen kill village head’s son in Kwara,5/31/21,Kwara,1,"Asa, Kwara, Nigeria",Kwara,8.490010192,4.549995889
Two Injured As Explosion Rocks Mile 3 Market In Port Harcourt,5/31/21,Rivers,0,"Port Harcourt, Rivers, Nigeria",Rivers,4.810002257,7.010000772
"Policeman, three civilians, three bandits killed as bandits attack villages in Katsina",5/31/21,Katsina,7,"Jibia, Katsina, Nigeria",Katsina,11.5203937,7.320007689
Two die as rival cult groups clash in Delta,5/31/21,Delta,2,"Ethiope West, Delta, Nigeria",Delta,5.890427265,5.680004434
"3 killed, 4 houses, 2 vehicles burnt by gunmen in Imo",5/31/21,Imo,3,"Oru East, Imo, Nigeria",Imo,5.492997053,7.026003588
"One killed in Isolo as hoodlums attack residents, traders",5/31/21,Lagos,1,"Oshodi/Isolo, Lagos, Nigeria",Lagos,6.443261653,3.391531071
"Police Kill Kidnapper, Rescue Victim In Adamawa State",5/31/21,Adamawa,1,"Song, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
"Seven Soldiers Killed, Five Injured As Militants Ambush Troops",5/31/21,Borno,7,"Maidugur, Borno, Nigeria",Borno,10.62042279,12.18999467
"Amid rising insecurity, gunmen raze another Imo police station",5/31/21,Imo,0,"Oru East, Imo, Nigeria",Imo,5.492997053,7.026003588
Sit-at-home: Three policemen feared killed in Enugu,5/31/21,Enugu,3,"Enugu East, Enugu, Nigeria",Enugu,6.867034321,7.383362995
"Bandits kill 4, injure one in Southern Kaduna",6/1/21,Kaduna,4,"Jema'a, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Bandits Kill Two People In Fresh Kaduna Attack,6/1/21,Kaduna,1,"Giwa, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Bandits Kill Two People In Fresh Kaduna Attack,6/1/21,Kaduna,1,"Birnin-G, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
"Troops Kill Three Suspected Gunrunners, Recover Weapons In Sokoto",6/1/21,Sokoto,3,"Sabon Birni, Sokoto, Nigeria",Sokoto,13.06001548,5.240031289
"Gunmen Kill Gov Ortom’s Aide On Special Security, Ex-AIG Christopher Dega",6/1/21,Plateau,1,"Jos East, Plateau, Nigeria",Plateau,9.929973978,8.890041055
"Ilorin Varsity Student Raped, Killed",6/1/21,Kwara,1,"Ilorin East, Kwara, Nigeria",Kwara,8.490010192,4.549995889
Troops Kill Over 50 ISWAP Terrorists In Borno,6/2/21,Borno,50,"Damboa, Borno, Nigeria",Borno,10.62042279,12.18999467
"Robbers kill four policemen, three others in Osun attacks",6/2/21,Osun,4,"Isokan, Osun, Nigeria",Osun,7.629959329,4.179992634
"Robbers kill four policemen, three others in Osun attacks",6/2/21,Osun,3,"Irewole, Osun, Nigeria",Osun,7.629959329,4.179992634
Gunmen kill community leader in Kwara,6/2/21,Kwara,1,"Asa, Kwara, Nigeria",Kwara,8.490010192,4.549995889
"Soldier Sulaiman kills Customs officer, then commits suicide",6/2/21,Lagos,2,"Badagary, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Zamfara police foil bandits’ attack in Anka LG,6/2/21,Zamfara,0,"Anka, Zamfara, Nigeria",Zamfara,12.1704057,6.659996296
Suspected cultists kill 33 year-old man in Enugu,6/2/21,Enugu,1,"Enugu East, Enugu, Nigeria",Enugu,6.867034321,7.383362995
"Police Kill 5 Bandits, Recover 6 Motorcycles",6/2/21,Katsina,5,"Kurfi, Katsina, Nigeria",Katsina,11.5203937,7.320007689
"Oyo: 3 killed as protest, gangsterism rock Ajaawa, Ibadan",6/2/21,Oyo,3,"Ogo-Oluw, Oyo, Nigeria",Oyo,7.970016092,3.590002806
"Gunmen Hijack School Bus, Abduct One In Ondo",6/3/21,Ondo,0,"Akure North, Ondo, Nigeria",Ondo,7.250395934,5.199982054
7 killed as Imo police battle hoodlums on Orji flyover bridge,6/3/21,imo,7,"Owerri North, imo, Nigeria",,,
Cultists hack barber to death in Osogbo,6/3/21,Osun,1,"Osogbo, Osun, Nigeria",Osun,7.629959329,4.179992634
Gunmen kidnap businessman in Kano,6/3/21,Kano,0,"Dambatta, Kano, Nigeria",Kano,11.99997683,8.5200378
C/River Varsity Shut After Killing Of Student,6/3/21,Cross River,1,"Calabar, Cross River, Nigeria",Cross River,4.960406513,8.330023558
12 Farmers Killed As Bandits Attack Zamfara Communities,6/3/21,Zamfara,12,"Gusau, Zamfara, Nigeria",Zamfara,12.1704057,6.659996296
10 Killed As Bandits Attack Zamfara Communities,6/3/21,Zamfara,10,"Anka, Zamfara, Nigeria",Zamfara,12.1704057,6.659996296
One hospitalized as suspected cultists clash in Enugu,6/3/21,Enugu,0,"EnuguSou, Enugu, Nigeria",Enugu,6.867034321,7.383362995
"Gunshot rocks Ogun poly, lecturers flee",6/3/21,Ogun,0,"Ewekoro, Ogun, Nigeria",Ogun,7.160427265,3.350017455
Travellers lament attacks as pirates kill two in Rivers waterways,6/3/21,Rivers,2,"Degema, Rivers, Nigeria",Rivers,4.810002257,7.010000772
"Suspected cultists kill one, force students out of CRUTECH hostels",6/4/21,Cross River,1,"Calabar South, Cross River, Nigeria",Cross River,4.960406513,8.330023558
Bandits kill five in Kaduna,6/4/21,Kaduna,2,"Chikun, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Bandits kill five in Kaduna,6/4/21,Kaduna,3,"Igabi, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Bandits kill 88 in eight Kebbi villages,6/3/21,Kebbi,88,"Danko Wasagu, Kebbi, Nigeria",Kebbi,12.45041445,4.199939737
Police confirm killing of DSS operative by soldiers in Ekiti,6/4/21,Ekiti,1,"Ado-Ekiti, Ekiti, Nigeria",Ekiti,7.630372741,5.219980834
Police kill five suspected armed robbers in Benue,6/4/21,Benue,5,"Logo, Benue, Nigeria",Benue,7.190399596,8.129984089
"One dead as police, kidnappers clash in Ogun",6/4/21,Ogun,1,"Odeda, Ogun, Nigeria",Ogun,7.160427265,3.350017455
"Suspected Fulani Herdsmen Return To Oyo Community, Shoot 28-year-old Farmer",6/4/21,Oyo,0,"Ibarapa North, Oyo, Nigeria",Oyo,7.970016092,3.590002806
"Armed herdsmen invade Benue community; kill nursing mother, one other, kidnap businessman",6/4/21,Benue,2,"Logo, Benue, Nigeria",Benue,7.190399596,8.129984089
"Gunmen kill six, injure three in Katsina",6/5/21,Katsina,6,"Danmusa, Katsina, Nigeria",Katsina,11.5203937,7.320007689
Cop dead as bandits kill 41 farmers in Zamfara fresh attacks,6/5/21,Zamfara,41,"Bungudu, Zamfara, Nigeria",Zamfara,12.1704057,6.659996296
Two shot as protesters block Kebbi governor’s convoy,6/5/21,Kebbi,0,"Danko Wasagu, Kebbi, Nigeria",Kebbi,12.45041445,4.199939737
Five gunmen killed during another attack at police headquarters in Imo,6/6/21,Imo,5,"Owerri Municipal, Imo, Nigeria",Imo,5.492997053,7.026003588
Gunmen Attack Commissioner’s Country Home In Imo,6/6/21,Imo,0,"Oru West, Imo, Nigeria",Imo,5.492997053,7.026003588
Gunmen kill 20 in Igangan in fresh attack,6/6/21,Oyo,20,"Ibarapa North, Oyo, Nigeria",Oyo,7.970016092,3.590002806
Anxiety as youths attack farmers in Anambra community,6/6/21,Anambra,0,"Ayamelum, Anambra, Nigeria",Anambra,6.210433572,7.06999711
Bandits Kill 30 In Fresh Attack On Zamfara Communities,6/6/21,Zamfara,30,"Zurmi, Zamfara, Nigeria",Zamfara,12.1704057,6.659996296
"Suspected herders kill 30, injure others in Benue",6/6/21,Benue,30,"Agatu, Benue, Nigeria",Benue,7.190399596,8.129984089
Newly-promoted NSCDC official killed in Abuja kidnappers’ambush,6/6/21,Federal Capital Territory,1,"AbujaMun, Federal Capital Territory, Nigeria",Federal Capital Territory,9.083333149,7.533328002
"Gunmen burn police station, patrol vehicles in Delta",6/6/21,Delta,0,"Ndokwa East, Delta, Nigeria",Delta,5.890427265,5.680004434
Police confirm killing of suspected cult member,6/6/21,Osun,1,"Osogbo, Osun, Nigeria",Osun,7.629959329,4.179992634
"Two feared dead as security operatives, IPOB members clash in Anambra",6/6/21,Anambra,2,"Ekwusigo, Anambra, Nigeria",Anambra,6.210433572,7.06999711
Ogun residents raze Fulani settlement over abduction of woman by suspected herdsmen,6/7/21,Ogun,0,", Ogun, Nigeria",Ogun,7.160427265,3.350017455
Suspected Igangan herdsmen kill three hunters in Ogun,6/7/21,Ogun,3,"Imeko-Afon, Ogun, Nigeria",Ogun,7.160427265,3.350017455
Bandits Kill Three Along Kaduna-Zaria Highway,6/7/21,Kaduna,3,"Igabi, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Police kill armed robbery suspect in Delta,6/7/21,Delta,1,"Udu, Delta, Nigeria",Delta,5.890427265,5.680004434
"20 feared dead as bandits kidnap kingmaker, wives in Niger State",6/4/21,Niger,20,"Wushishi, Niger, Nigeria",Niger,10.4003587,5.469939737
Suspected Herdsmen Kill 4 Hunters In Kwara,6/8/21,Kwara,4,"Asa, Kwara, Nigeria",Kwara,8.490010192,4.549995889
"Police dodge questions as suspected herdsmen abduct four, rape lady in Ekiti",6/8/21,Ekiti,0,"Ido/Osi, Ekiti, Nigeria",Ekiti,7.630372741,5.219980834
"Two killed as police, criminal gang exchange fire in Kogi",6/8/21,Kogi,2,"Ajaokuta, Kogi, Nigeria",Kogi,7.800388203,6.739939737
"Troops Kill 6 ISWAP In Dikwa, Recover Weapons",6/8/21,Borno,6,"Dikwa, Borno, Nigeria",Borno,10.62042279,12.18999467
26-year-old ‘Vigilante’ shot dead in gunfight with Kidnappers in Kogi,6/8/21,Kogi,1,"Kotonkar, Kogi, Nigeria",Kogi,7.800388203,6.739939737
Female teacher abducted in Abuja,6/8/21,Federal Capital Territory,0,"Kuje, Federal Capital Territory, Nigeria",Federal Capital Territory,9.083333149,7.533328002
NSCDC official shoots bus driver,6/8/21,Rivers,1,"Obio/Akp, Rivers, Nigeria",Rivers,4.810002257,7.010000772
Mob set ablaze suspected kidnapper in Lagos,6/8/21,Lagos,1,"Agege, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Cult clash: Stray bullet kills man in Ilesha,6/9/21,Osun,1,"Ilesha East, Osun, Nigeria",Osun,7.629959329,4.179992634
"Again, gunmen kidnap UNIJOS lecturer in Plateau",6/9/21,Plateau,0,"Jos North, Plateau, Nigeria",Plateau,9.929973978,8.890041055
Suspected hoodlums kill 10-year-old girl,6/9/21,Osun,1,"Ilesha East, Osun, Nigeria",Osun,7.629959329,4.179992634
Herdsmen kill three hunters in Kwara,6/9/21,Kwara,3,"Asa, Kwara, Nigeria",Kwara,8.490010192,4.549995889
Vigilant group allegedly kills shop owner in Rivers,6/9/21,Rivers,1,"Port Harcourt, Rivers, Nigeria",Rivers,4.810002257,7.010000772
"One feared dead, many injured as protest turns violent in Bonny",6/10/21,Rivers,1,"Bonny, Rivers, Nigeria",Rivers,4.810002257,7.010000772
Inspector killed as gunmen attack police station in Anambra,6/10/21,Anambra,1,"Idemili South, Anambra, Nigeria",Anambra,6.210433572,7.06999711
"1 Killled As 2 Lecturers, 8 Students Kidnapped From Polytechnic In Kaduna",6/10/21,Kaduna,1,"Zaria, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Armed robbers kill polytechnic student,6/10/21,Oyo,1,"IbadanNorth, Oyo, Nigeria",Oyo,7.970016092,3.590002806
Gunmen abduct four in Oyo,6/10/21,Oyo,0,"IbadanNorth, Oyo, Nigeria",Oyo,7.970016092,3.590002806
